# text = "Even in purely nonreligious terms, homosexuality represents a misuse of the sexual faculty.	1	''	_	
&quot;								
Even					2	Even	_	
*was*					6	was	_	
*born*					7	born	_	
,					8	,	_	
my	other_2	pron.ppos	OLD					
husband	SBJ	def-np.poss	OLD					
is								
the					9	the	_	
biological								
father	other	def-np.the	OLD					
of								
two								
children	other	indef-np.quant						
with								
some								
lesbian								
friends	other	indef-np.quant						
in								
Minneapolis	other	ne	OLD					
.							

# text = I had a close friend from college who'd gone through a divorce and wanted to have children.				
I	SBJ	pron.pper	OLD					
had								
a								
close								
friend	OBJ	indef-np.a						
from								
college	other	indef-np.bare						
who	SBJ_3							
'd								
gone								
through								
a								
divorce	other_3	indef-np.a						
and								
wanted								
to								
have								
children	OBJ_5	indef-np.bare						
.							

# text = And so she and I have a daughter, and mother and daughter live in Texas.				
And								
so								
she	SBJ	pron.pper	OLD					
and								
I	other_2	pron.pper	OLD					
have								
a								
daughter	OBJ	indef-np.a						
,								
and								
mother	SBJ_2	indef-np.bare						
and								
daughter	other_3	indef-np.bare						
live								
in								
Texas	other_2	ne	OLD					
.							

# text = And my husband and I have a son who lives with us all the time, of whom I am the biological father, and our surrogate for the pregnancy was Laura, the lesbian mother of Oliver and Lucy in Minneapolis.				
And								
my	other_2	pron.ppos	OLD					
husband	SBJ	def-np.poss	OLD					
and								
I	other_2	pron.pper	OLD					
have								
a								
son	OBJ	indef-np.a						
who	SBJ_3							
lives								
with								
us	other_3	pron.pper	OLD					
all								
the								
time	other	def-np.the	OLD					
,								
of								
whom	other_3	pron.pint						
I	SBJ_4	pron.pper	OLD					
am								
the								
biological								
father	SBJ_2	def-np.the	OLD					
,								
and								
our	other_4	pron.ppos	OLD					
surrogate	other_3	def-np.poss	OLD					
for								
the								
pregnancy	other_4	def-np.the	OLD					
was								
Laura	other	ne	OLD					
,								
the								
lesbian								
mother	other_2	def-np.poss	OLD					
of								
Oliver	other_3	ne	OLD					
and								
Lucy	other_4	ne	OLD					
in								
Minneapolis	other_3	ne	OLD					
.							

# text = So --				
So								
_							

# text = The shorthand is: five parents of four children in three states.				
The								
shorthand	SBJ	def-np.the	OLD					
is								
:								
five								
parents	other	indef-np.quant						
of								
four								
children	other	indef-np.quant						
in								
three								
states	other_2	indef-np.quant						
.							

# text = And there are people who think that the existence of my family somehow undermines or weakens or damages their family.				
And								
there								
are								
people	SBJ	indef-np.bare						
who	SBJ_3							
think								
that								
the								
existence	SBJ_4	def-np.poss	OLD					
of								
my	other_6	pron.ppos	OLD					
family	other_5	def-np.poss	OLD					
somehow								
undermines	other_3	indef-np.bare						
or								
weakens	other_4	indef-np.bare						
or								
damages	other_4	indef-np.bare						
their	other_5	pron.ppos	OLD					
family	other_4	def-np.poss	OLD					
.							

# text = that families like mine shouldn't be allowed to exist.				
that	SBJ	pron.pds	OLD					
families								
like								
mine	SBJ_2	pron	OLD					
should								
n't								
be								
allowed								
to								
exist								
.							

# text = And I don't accept subtractive models of love, only additive ones.				
And								
I	SBJ	pron.pper	OLD					
do								
n't								
accept								
subtractive								
models	OBJ	indef-np.bare						
of								
love	other_2	indef-np.bare						
,								
only								
additive								
ones	OBJ	indef-np.bare						
.							

# text = And I believe that in the same way that we need species diversity to ensure that the planet can go on, so we need this diversity of affection and diversity of family in order to strengthen the ecosphere of kindness.				
And								
I	SBJ	pron.pper	OLD					
believe								
that	OBJ	pron.pds	OLD					
in								
the								
same								
way	other	def-np.the	OLD					
that	OBJ_3							
we	SBJ_3	pron.pper	OLD					
need								
species								
diversity	OBJ_3	indef-np.bare						
to								
ensure								
that								
the								
planet	SBJ_5	def-np.the	OLD					
can								
go								
on								
,								
so								
we	SBJ_2	pron.pper	OLD					
need								
this								
diversity	OBJ_2	def-np.dem	OLD					
of								
affection	other_3	indef-np.bare						
and								
diversity	other_4	indef-np.bare						
of								
family	other_4	indef-np.bare						
in								
order	other_4	indef-np.bare						
to								
strengthen								
the								
ecosphere	OBJ_3	def-np.the	OLD					
of								
kindness	other_4	indef-np.bare						
.							

# text = The day after our son was born, the pediatrician came into the hospital room and said she was concerned.				
The								
day	SBJ	def-np.the	OLD					
after								
our	other_3	pron.ppos	OLD					
son	other_2	def-np.poss	OLD					
was								
born								
,								
the								
pediatrician	SBJ_2	def-np.the	OLD		10	pediatrician	set_152	
came					11	came	_	
into					12	into	_	
the					13	the	_	
hospital					14	hospital	_	
room	other_2	def-np.the	OLD		15	room	_	
and					16	and	_	
said					17	said	_	
she	SBJ_3	pron.pper	OLD		18	she	set_152	
was					19	was	_	
concerned					20	concerned	_	
.				21	.	_
		
# text = He wasn't extending his legs appropriately.	
He	SBJ	pron.pper	OLD		1	He	set_207	
was					2	was	_	
n't					3	n't	_	
extending					4	extending	set_273	
his	other_2	pron.ppos	OLD		5	his	set_207	
legs	OBJ	def-np.poss	OLD		6	legs	set_147	
appropriately					7	appropriately	_	
.				8	.	_
		
# text = She said that might mean that he had brain damage.	
She	SBJ	pron.pper	OLD		1	She	set_152	
said					2	said	_	
that	SBJ_2	pron.pds	OLD		3	that	_	
might					4	might	_	
mean					5	mean	_	
that					6	that	_	
he	SBJ_3	pron.pper	OLD		7	he	set_207	
had					8	had	_	
brain					9	brain	_	
damage	OBJ_3	indef-np.bare			10	damage	_	
.				11	.	_
		
# text = Insofar as he was extending them, he was doing so asymmetrically, which she thought could mean that there was a tumor of some kind in action.	
Insofar								
as								
he	SBJ_3	pron.pper	OLD					
was								
extending								
them	OBJ_3	pron.pper	OLD					
,								
he	SBJ	pron.pper	OLD					
was								
doing					10	doing	set_273	
so					11	so	_	
asymmetrically								
,								
which	OBJ_2	pron.pint						
she	SBJ_4	pron.pper	OLD					
thought								
could								
mean								
that								
there								
was								
a								
tumor	SBJ_3	indef-np.a						
of								
some								
kind	other_4	indef-np.quant						
in								
action	other_5	indef-np.bare						
.							
	
# text = And he had a very large head, which she thought might indicate hydrocephalus.				
And					1	And	_	
he	SBJ	pron.pper	OLD		2	he	set_207	
had					3	had	_	
a					4	a	_	
very					5	very	_	
large					6	large	_	
head	OBJ	indef-np.a			7	head	_	
,					8	,	_	
which	OBJ_2				9	which	_	
she	SBJ_2	pron.pper	OLD		10	she	set_152	
thought					11	thought	_	
might					12	might	_	
indicate					13	indicate	_	
hydrocephalus	OBJ_3	indef-np.bare			14	hydrocephalus	_	
.				15	.	_
		
# text = And as she told me all of these things, I felt the very center of my being pouring out onto the floor.	
And					1	And	_	
as					2	as	_	
she	SBJ_2	pron.pper	OLD		3	she	set_152	
told					4	told	_	
me	OBJ_2	pron.pper	OLD		5	me	_	
all	OBJ_2	def-np.poss	OLD		6	all	_	
of					7	of	_	
these					8	these	_	
things	other_3	def-np.dem	OLD		9	things	_	
,					10	,	_	
I	SBJ	pron.pper	OLD		11	I	_	
felt					12	felt	_	
the					13	the	_	
very					14	very	_	
center	OBJ	def-np.the	OLD		15	center	_	
of					16	of	_	
my	SBJ_3	pron.pper	OLD		17	my	_	
being					18	being	_	
pouring					19	pouring	_	
out					20	out	_	
onto					21	onto	_	
the					22	the	_	
floor	other_3	def-np.the	OLD		23	floor	_	
.				24	.	_
		
--	
# text = And I thought, \"Here I had been working for years on a book about how much meaning people had found in the experience of parenting children who were disabled, and I didn't want to join their number because what I was encountering was an idea of illness.\"				
And					1	And	_	
I	SBJ	pron.pper	OLD					
thought								
,								
&quot;								
Here								
I	SBJ_2	pron.pper	OLD					
had								
been								
working								
for								
years	other_3	indef-np.bare						
on								
a								
book	other_2	indef-np.a						
about								
how								
much								
meaning								
people	SBJ_5	indef-np.bare						
had								
found								
in								
the								
experience	other_5	def-np.the	OLD					
of					10	of	_	
parenting					11	.	_	
children	OBJ_7	indef-np.bare						
who	SBJ_9							
were								
disabled								
,								
and								
I	SBJ_3	pron.pper	OLD		2	I	_	
did								
n't								
want								
to								
join								
their	other_5	pron.ppos	OLD					
number	OBJ_4	def-np.poss	OLD					
because								
what	SBJ_5	pron.pint						
I	SBJ_7	pron.pper	OLD		3	I	_	
was					4	,	_	
encountering					5	''	_	
was								
an								
idea	other_4	indef-np.a						
of								
illness	other_5	indef-np.bare						
.								
&quot;							
	
# text = And like all parents since the dawn of time, I wanted to protect my child from illness.				
And					1	And	_	
like					2	like	_	
all					3	all	_	
parents	other	indef-np.a			4	parents	_	
since					5	since	_	
the					6	the	_	
dawn	other_2	def-np.the	OLD		7	dawn	_	
of					8	of	_	
time	other_3	indef-np.bare			9	time	_	
,					10	,	_	
I	SBJ	pron.pper	OLD		11	I	_	
wanted					12	wanted	_	
to					13	to	_	
protect					14	protect	_	
my	other_3	pron.ppos	OLD		15	my	_	
child	OBJ_2	def-np.poss	OLD		16	child	set_212	
from					17	from	_	
illness	other_2	indef-np.bare			18	illness	_	
.				19	.	_
		
# text = And I wanted, also, to protect myself from illness.	
And					1	And	_	
I	SBJ	pron.pper	OLD		2	I	_	
wanted					3	wanted	_	
,					4	,	_	
also					4	also	_	
,								
to								
protect					6	protect	_	
myself	OBJ_2							
from								
illness	other_2	indef-np.bare						
.				10	.	_
		
# text = And yet, I knew from the work I had done that if he had any of the things we were about to start testing for, that those would ultimately be his identity, and if they were his identity, they would become my identity, that that illness was going to take a very different shape as it unfolded.	
And					1	And	_	
yet					2	yet	_	
,					3	,	_	
I	SBJ	pron.pper	OLD		4	I	_	
knew					5	knew	_	
from					6	from	_	
the					7	the	_	
work	other	def-np.the	OLD		8	work	_	
I	SBJ_3	pron.pper	OLD		9	I	_	
had					10	had	_	
done					11	done	_	
that					12	that	_	
if					13	if	_	
he	SBJ_4	pron.pper	OLD		14	he	set_212	
had					15	had	_	
any	OBJ_4				16	any	_	
of					17	of	_	
the					18	the	_	
things	other_5	def-np.the	OLD		19	things	set_156	
we	SBJ_7	pron.pper	OLD		20	we	_	
were					21	were	_	
about					22	about	_	
to					23	to	_	
start					24	start	_	
testing					25	testing	_	
for					26	for	_	
,					27	,	_	
that					28	that	_	
those	SBJ_5	pron.pds	OLD		29	those	set_156	
would					30	would	_	
ultimately					31	ultimately	_	
be					32	be	_	
his	other_5	pron.ppos	OLD		33	his	set_212	
identity	other_4	def-np.poss	OLD		34	identity	_	
,								
and								
if								
they	SBJ_6	pron.pper	OLD					
were								
his	other_6	pron.ppos	OLD					
identity	other_5	def-np.poss	OLD					
,								
they	SBJ_5	pron.pper	OLD					
would								
become					44	become	_	
my	other_6	pron.ppos	OLD					
identity	OBJ_5	def-np.poss	OLD					
,								
that					48	that	_	
that					49	that	set_158	
illness	SBJ_7	def-np.dem	OLD		50	illness	set_158	
was					51	was	_	
going								
to					53	to	_	
take					54	take	_	
a					55	a	_	
very					56	very	_	
different					57	different	_	
shape	OBJ_8	indef-np.a			58	shape	_	
as					59	as	_	
it	SBJ_9	pron.pper	OLD		60	it	set_158	
unfolded					61	unfolded	_	
.				62	.	_
		
# text = We took him to the MRI machine, we took him to the CAT scanner, we took this day-old child and gave him over for an arterial blood draw.	
We	SBJ	pron.pper	OLD		1	We	_	
took					2	took	_	
him	OBJ	pron.pper	OLD		3	him	set_212	
to					4	to	_	
the					5	the	_	
MRI					6	MRI	_	
machine	other	def-np.the	OLD		7	machine	_	
,					8	,	_	
we	SBJ_2	pron.pper	OLD		9	we	_	
took					10	took	_	
him	OBJ_2	pron.pper	OLD		11	him	set_212	
to					12	to	_	
the					13	the	_	
CAT					14	CAT	_	
scanner	other_2	def-np.the	OLD		15	scanner	_	
,					16	,	_	
we	SBJ_2	pron.pper	OLD		17	we	_	
took					18	took	_	
this					19	this	set_212	
day	other_4	indef-np.bare						
_								
old					21	old	_	
child	OBJ_2	def-np.dem	OLD		21	child	set_212	
and								
gave					23	gave	_	
him	OBJ_3	pron.pper	OLD					
over								
for								
an								
arterial								
blood								
draw	other_3	indef-np.a						
.				31	.	_
		
# text = We felt helpless.	
We	SBJ	pron.pper	OLD		1	We	_	
felt					2	felt	_	
helpless					3	helpless	_	
.				4	.	_
		
# text = And at the end of five hours, they said that his brain was completely clear and that he was by then extending his legs correctly.	
And					1	And	_	
at					2	at	_	
the					3	the	_	
end	other	def-np.the	OLD		4	end	_	
of					5	of	_	
five					6	five	_	
hours	other_2	indef-np.quant			7	hours	_	
,					8	,	_	
they	SBJ	pron.pper	OLD		9	they	_	
said					10	said	_	
that					11	that	_	
his	other_3	pron.ppos	OLD		12	his	set_212	
brain	SBJ_2	def-np.poss	OLD		13	brain	_	
was					14	was	_	
completely					15	completely	_	
clear					16	clear	_	
and					17	and	_	
that					18	that	_	
he	SBJ_3	pron.pper	OLD		19	he	set_212	
was					20	was	_	
by					21	by	_	
then					22	then	_	
extending					23	extending	_	
his	other_4	pron.ppos	OLD		24	his	set_212	
legs	OBJ_3	def-np.poss	OLD		25	legs	_	
correctly					26	correctly	_	
.				27	.	_
		
# text = And when I asked the pediatrician what had been going on, she said she thought in the morning, he had probably had a cramp.	
And					1	And	_	
when					2	when	_	
I	SBJ_2	pron.pper	OLD		3	I	_	
asked					4	asked	_	
the					5	the	_	
pediatrician	OBJ_2				6	pediatrician	set_164	
what	SBJ_4	pron.pint			7	what	_	
had					8	had	_	
been					9	been	_	
going					10	going	_	
on					11	on	_	
,					12	,	_	
she	SBJ	pron.pper	OLD		13	she	set_164	
said					14	said	_	
she	SBJ_2	pron.pper	OLD		15	she	set_164	
thought					16	thought	_	
in					17	in	_	
the					18	the	_	
morning	other_2	def-np.the	OLD		19	morning	_	
,					20	,	_	
he	SBJ_2	pron.pper	OLD		20	he	set_212	
had					21	had	_	
probably					22	probably	_	
had					23	had	_	
a					24	a	_	
cramp	OBJ_3	indef-np.a			25	cramp	_	
.				26	.	_
		
# text = But I thought -- I thought how my mother was right.	
But					1	But	_	
I	SBJ	pron.pper	OLD		2	I	_	
thought					3	thought	_	
_								
I	SBJ_2	pron.pper	OLD		4	I	_	
thought								
how								
my	other_4	pron.ppos	OLD		5	my	_	
mother	SBJ_3	def-np.poss	OLD					
was								
right								
.				12	.	_
		
--	
# text = I thought, \"The love you have for your children is unlike any other feeling in the world.				
I	SBJ	pron.pper	OLD		1	I	_	
thought					2	thought	_	
,					3	,	_	
&quot;					4	''	_	
The					4	The	_	
love	SBJ_2	def-np.the	OLD		5	love	set_275	
you	SBJ_4	pron.pper	OLD		6	you	_	
have					7	have	_	
for					8	for	set_275	
your	other_5	pron.ppos	OLD		10	your	set_275	
children	other_4	def-np.poss	OLD		10	children	_	
is					11	is	_	
unlike					12	unlike	_	
any					13	any	_	
other					14	other	set_275	
feeling	other	indef-np.a			15	feeling	set_275	
in					16	in	_	
the					17	the	_	
world	other_2	def-np.the	OLD		18	world	_	
.				19	.	_
		
# text = you don't know what it feels like.	
you	SBJ	pron.pper	OLD					
do								
n't								
know					29	know	_	
what	OBJ_2	pron.pint						
it	SBJ_2	pron.pper	OLD					
feels								
like								
.							
	
# text = I think children had ensnared me the moment I connected fatherhood with loss.				
I	SBJ	pron.pper	OLD		1	I	_	
think					2	think	_	
children	SBJ_2	indef-np.bare			3	children	_	
had					4	had	_	
ensnared					5	ensnared	_	
me	OBJ_2	pron.pper	OLD		6	me	_	
the					7	the	_	
moment	OBJ_2	def-np.the	OLD		8	moment	_	
I	SBJ_4	pron.pper	OLD		9	I	_	
connected					10	connected	_	
fatherhood	OBJ_4	indef-np.bare			11	fatherhood	_	
with					12	with	_	
loss	other_5	indef-np.bare			13	loss	_	
.				14	.	_
		
# text = But I'm not sure I would have noticed that if I hadn't been so in the thick of this research project of mine.	
But					1	But	_	
I	SBJ	pron.pper	OLD		2	I	_	
'm					3	'm	_	
not					4	not	_	
sure					5	sure	_	
I	SBJ_2	pron.pper	OLD		6	I	_	
would					7	would	_	
have					8	have	_	
noticed					9	noticed	_	
that					10	that	_	
if					11	if	_	
I	SBJ_3	pron.pper	OLD		12	I	_	
had					13	had	_	
n't					14	n't	_	
been					15	been	_	
so					16	so	_	
in					17	in	_	
the					18	the	_	
thick	other_2	def-np.poss	OLD		19	thick	_	
of					20	of	_	
this					21	this	_	
research					22	research	_	
project	other_3	def-np.dem	OLD		23	project	_	
of					24	of	_	
mine	other_4	pron	OLD		25	mine	_	
.				26	.	_
		
# text = I'd encountered so much strange love, and I fell very naturally into its bewitching patterns.	
I	SBJ	pron.pper	OLD		1	I	_	
'd					2	'd	_	
encountered					3	encountered	_	
so					4	so	_	
much					5	much	_	
strange					6	strange	_	
love	OBJ	indef-np.bare			7	love	set_276	
,					8	,	_	
and					9	and	_	
I	SBJ_2	pron.pper	OLD		10	I	_	
fell					11	fell	_	
very					12	very	_	
naturally					13	naturally	_	
into					14	into	_	
its	other_3	pron.ppos	OLD		15	its	set_276	
bewitching					16	bewitching	_	
patterns	other_2	def-np.poss	OLD		17	patterns	_	
.				18	.	_
		
# text = And I saw how splendor can illuminate even the most abject vulnerabilities.	
And					1	And	_	
I	SBJ	pron.pper	OLD		2	I	_	
saw					3	saw	_	
how					4	how	_	
splendor	SBJ_2	indef-np.bare			5	splendor	_	
can					6	can	_	
illuminate					7	illuminate	_	
even					8	even	_	
the					9	the	_	
most					10	most	_	
abject					11	abject	_	
vulnerabilities	OBJ_2	def-np.the	OLD		12	vulnerabilities	_	
.				13	.	_
		
# text = During these 10 years, I had witnessed and learned the terrifying joy of unbearable responsibility, and I had come to see how it conquers everything else.	
During					1	During	_	
these					2	these	_	
10					3	10	_	
years	other	def-np.dem	OLD		4	years	_	
,					5	,	_	
I	SBJ	pron.pper	OLD		6	I	_	
had					7	had	_	
witnessed					8	witnessed	_	
and					9	and	_	
learned					10	learned	_	
the					11	the	_	
terrifying					12	terrifying	_	
joy	OBJ	def-np.the	OLD		13	joy	set_166	
of					14	of	_	
unbearable					15	unbearable	_	
responsibility	other_2	indef-np.bare			16	responsibility	_	
,					17	,	_	
and					18	and	_	
I	SBJ_2	pron.pper	OLD		19	I	_	
had					20	had	_	
come					21	come	_	
to					22	to	_	
see					23	see	_	
how					24	how	_	
it	SBJ_4	pron.pper	OLD		25	it	set_166	
conquers					26	conquers	_	
everything	OBJ_4	pron	OLD		27	everything	_	
else					28	else	_	
.				29	.	_
		
# text = And while I had sometimes thought the parents I was interviewing were fools, enslaving themselves to a lifetime's journey with their thankless children and trying to breed identity out of misery, I realized that day that my research had built me a plank and that I was ready to join them on their ship.	
And					1	And	_	
while					2	while	_	
I	SBJ_2	pron.pper	OLD		3	I	_	
had					4	had	_	
sometimes					5	sometimes	_	
thought					6	thought	_	
the					7	the	_	
parents	OBJ_2	def-np.the	OLD		8	parents	set_277	
I	SBJ_4	pron.pper	OLD		9	I	_	
was					10	was	_	
interviewing					11	interviewing	_	
were					12	were	_	
fools	OBJ_4	indef-np.bare			13	fools	_	
,					14	,	_	
enslaving					15	enslaving	_	
themselves	OBJ_6				16	themselves	set_277	
to					17	to	_	
a					18	a	_	
lifetime	other_7	indef-np.a			19	lifetime	_	
's					20	's	_	
journey	other_6	def-np.poss	OLD		21	journey	_	
with					22	with	_	
their	other_8	pron.ppos	OLD		23	their	set_277	
thankless					24	thankless	_	
children	other_7	def-np.poss	OLD		25	children	_	
and					26	and	_	
trying					27	trying	_	
to					28	to	_	
breed					29	breed	_	
identity	OBJ_8	indef-np.bare			30	identity	_	
out					31	out	_	
of					32	of	_	
misery	other_8	indef-np.bare			33	misery	_	
,					34	,	_	
I	SBJ	pron.pper	OLD		35	I	_	
realized					36	realized	_	
that					37	that	_	
day	other	def-np.dem	OLD		38	day	_	
that					39	that	_	
my	other_3	pron.ppos	OLD		40	my	_	
research	SBJ_2	def-np.poss	OLD		41	research	_	
had					42	had	_	
built					43	built	_	
me	OBJ_2	pron.pper	OLD		44	me	_	
a					45	a	_	
plank	OBJ_2	indef-np.a			46	plank	_	
and					47	and	_	
that					48	that	_	
I	SBJ_3	pron.pper	OLD		49	I	_	
was					50	was	_	
ready					51	ready	_	
to					52	to	_	
join					53	join	_	
them	OBJ_4	pron.pper	OLD		54	them	set_277	
on					55	on	_	
their	other_5	pron.ppos	OLD		56	their	set_277	
ship	other_4	def-np.poss	OLD		57	ship	_	
.				58	.	_
		
# text = Thank you.	
Thank					1	Thank	_	
you	OBJ	pron.pper	OLD		2	you	_	
.				3	.	_
		
# text = (Applause and cheers)	
(					1	(	_	
Applause	other	indef-np.bare						
and								
cheers	other	indef-np.bare						
)							
	


